news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
"स्वास्थ्य मन्त्रालयले दादुका विरुद्ध निःशुल्क खोप अभियान सुरु गरेको घोषणा गर्‍यो। अभियान ७७ जिल्लामा लागू हुनेछ र ५०,००० स्वास्थ्यकर्मी परिचालन गरिनेछन्।",0,health,government_release,NP_0054642,2026-01-27T14:37:00.616498,informative,formal
डाक्टरहरूले भन्छन् कि क्याल्सियम सप्लिमेन्टले सबै रोगहरू नष्ट गर्छ र १० वर्षमा शरीरलाई पूर्ण रूपमा स्वस्थ बनाउँछ।,1,health,rumor,NP_0054643,2026-01-27T14:37:00.616501,misleading,sensational
"सामाजिक कार्यकर्ताहरूले काठमाडौँको बालबालिकालाई निःशुल्क शिक्षा र पोषण कार्यक्रम सुरु गरेका छन्। कार्यक्रममा १,००० भन्दा बढी बालबालिकालाई लाभ पुग्नेछ।",0,society,online_portal,NP_0054644,2026-01-27T14:37:00.616505,informative,formal
सामाजिक माध्यममा फैलिएको अफवाह अनुसार सरकारले सबै महिलाहरूलाई १० वर्षको कारावासमा राख्ने योजना बनाएको छ।,1,society,social_media,NP_0054645,2026-01-27T14:37:00.616508,misleading,sensational
नेपालको पहिलो 5G नेटवर्क २०२६ मा काठमाडौँमा सुरु हुने घोषणा गरियो। यसले उच्च गति इन्टरनेट सेवाहरू उपलब्ध गराउने अपेक्षा गरिएको छ।,0,technology,government_release,NP_0054646,2026-01-27T14:37:00.616511,informative,formal
साइबर हल्लाले सबै मोबाइललाई १० मिनेटमा नष्ट गर्ने धम्की दिएको रिपोर्ट छ।,1,technology,blog,NP_0054647,2026-01-27T14:37:00.616514,misleading,sensational
कृषि मन्त्रालयले २०% उत्पादन वृद्धि लक्ष्य राख्दै नयाँ कृषि प्रविधि र बिउ प्रबन्धन कार्यक्रम सुरु गरेको घोषणा गर्‍यो।,0,agriculture,online_portal,NP_0054648,2026-01-27T14:37:00.616516,informative,formal
"कृषि विभागले घोषणा गरेको छ कि सबै किसानहरूलाई १००% फसल नष्ट गर्ने योजना बनाइएको छ, जसले कृषक वर्गलाई ठूलो क्षति पुर्‍याउनेछ।",1,agriculture,rumor,NP_0054649,2026-01-27T14:37:00.616519,misleading,sensational
नेपालको पहाडी क्षेत्रमा नयाँ पर्यटन स्थल 'शान्ति गुफा' खुल्यो। यो स्थलमा २०० भन्दा बढी पर्यटकहरूलाई आकर्षण गर्ने अपेक्षा गरिएको छ।,0,tourism,online_portal,NP_0054650,2026-01-27T14:37:00.616522,informative,formal
नेपाल सरकारले घोषणा गरेको छ कि २०२६ मा सबै विदेशी पर्यटकहरूलाई प्रतिबन्ध लगाउने योजना बनाइएको छ।,1,tourism,blog,NP_0054651,2026-01-27T14:37:00.616525,misleading,sensational
"शिक्षा मन्त्रालयले निःशुल्क अनलाइन पाठ्यक्रम कार्यक्रम सुरु गरेको घोषणा गर्‍यो। कार्यक्रमले १०,००० भन्दा बढी विद्यार्थीहरूलाई लाभ पुर्‍याउनेछ।",0,education,government_release,NP_0054652,2026-01-27T14:37:00.616528,informative,formal
"शिक्षा विभागले घोषणा गरेको छ कि सबै विद्यार्थीहरूलाई १० वर्षको कक्षामा पठाउने योजना बनाएको छ, जसले शैक्षिक प्रणालीमा गम्भीर परिवर्तन ल्याउनेछ।",1,education,rumor,NP_0054653,2026-01-27T14:37:00.616531,misleading,sensational
काठमाडौँमा चोरीको घटना २०% घटेको रिपोर्ट आएको छ। स्थानीय पुलिसको कडा प्रयासले यो उपलब्धि हासिल गरेको छ।,0,crime,online_portal,NP_0054654,2026-01-27T14:37:00.616534,informative,formal
"काठमाडौँमा सबै पुलिसहरूलाई अपहरण गरिएको रिपोर्ट आएको छ, जसले शान्ति र सुरक्षा व्यवस्था बिगारेको छ।",1,crime,social_media,NP_0054655,2026-01-27T14:37:00.616537,misleading,sensational
नेपालमा १०० मिटरको भूकम्प आएपछि सुरक्षा जाँच र आपतकालीन तयारी कार्यक्रम सुरु गरियो।,0,disaster,government_release,NP_0054656,2026-01-27T14:37:00.616539,informative,formal
"नेपाल सरकारले घोषणा गरेको छ कि २०२६ मा सबै पर्वतहरूमा ज्वालामुखी फट्ने सम्भावना छ, जसले देशभरि ठूलो संकट निम्त्याउनेछ।",1,disaster,rumor,NP_0054657,2026-01-27T14:37:00.616542,misleading,sensational
"काठमाडौँ, २०२६-०५-१० – प्रधानमन्त्री दीनेश पाण्डेले आजै संसदमा नयाँ संविधान संशोधन प्रस्ताव पेश गरे।",0,politics,official_website,NP_0054658,2026-01-27T14:37:18.747395,informative,formal
नेपालमा २०२६ मा सबै बैंकहरू अनिश्चितकालका लागि बन्द हुने घोषणा गरियो।,1,economy,social_media,NP_0054659,2026-01-27T14:37:18.747409,misleading,sensational
स्वास्थ्य मन्त्रालयले दादु रुबेला विरुद्धको नयाँ खोप अभियान सुरु गरेको छ।,0,health,newspaper,NP_0054660,2026-01-27T14:37:18.747415,informative,formal
"सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार, सबै नेपाली महिलाहरूलाई २०२६ मा कान्छा लगाउन अनिवार्य गरिएको छ।",1,society,blog,NP_0054661,2026-01-27T14:37:18.747419,misleading,sensational
नेपाल सरकारले पहिलो पटक ५जी नेटवर्क सञ्जाल सञ्चालन गर्ने घोषणा गर्यो।,0,technology,official_website,NP_0054662,2026-01-27T14:37:18.747424,informative,formal
कृषि मन्त्रालयले घोषणा गर्यो कि सबै किसानहरूलाई २०२६ मा गहुँको बुवाइ गर्न मनाई गरिएको छ।,1,agriculture,social_media,NP_0054663,2026-01-27T14:37:18.747428,misleading,sensational
काठमाडौंको सगरमाथा पर्यटन क्षेत्रले २०२६ मा १० लाख पर्यटकलाई स्वागत गर्ने लक्ष्य राखेको छ।,0,tourism,newspaper,NP_0054664,2026-01-27T14:37:18.747432,informative,formal
शिक्षा मन्त्रालयले घोषणा गर्यो कि २०२६ मा सबै प्राथमिक विद्यालयहरूलाई बन्द गर्ने निर्णय गरियो।,1,education,blog,NP_0054665,2026-01-27T14:37:18.747437,misleading,sensational
काठमाडौँमा आजै एउटा बैंक लुचाइको घटना घटी।,0,crime,newspaper,NP_0054666,2026-01-27T14:37:18.747441,informative,formal
नेपालमा २०२६ मा भयानक भूकम्प आउने चेतावनी दियो।,1,disaster,social_media,NP_0054667,2026-01-27T14:37:18.747445,misleading,sensational
नेपालको राष्ट्रिय सभा आजै नयाँ बजेट प्रस्ताव पारित गर्यो।,0,politics,official_website,NP_0054668,2026-01-27T14:37:18.747450,informative,formal
नेपाल सरकारले घोषणा गर्यो कि २०२६ मा सबै आयकरहरू १००% मा बढाइनेछ।,1,economy,blog,NP_0054669,2026-01-27T14:37:18.747454,misleading,sensational
डाक्टरहरूलाई नयाँ कोरोना वैक्सीनको परीक्षण सफल भयो।,0,health,newspaper,NP_0054670,2026-01-27T14:37:18.747458,informative,formal
सामाजिक सञ्जालमा झूठो खबर फैलियो कि सबै नेपाली पुरुषहरूलाई २०२६ मा दाह संस्कार गर्न अनिवार्य गरिएको छ।,1,society,social_media,NP_0054671,2026-01-27T14:37:18.747464,misleading,sensational
नेपालमा पहिलो बार ब्लकचेन आधारित भुक्तानी प्रणाली लागू गरियो।,0,technology,official_website,NP_0054672,2026-01-27T14:37:18.747468,informative,formal
कृषि मन्त्रालयले घोषणा गर्यो कि २०२६ मा सबै किसानहरूलाई भात बुवाइ गर्न मनाई गरिनेछ।,1,agriculture,blog,NP_0054673,2026-01-27T14:37:18.747472,misleading,sensational
"नेपालको पोखरा शहरले २०२६ मा २००,००० विदेशी पर्यटकलाई आकर्षित गर्ने लक्ष्य राख्यो।",0,tourism,newspaper,NP_0054674,2026-01-27T14:37:18.747476,informative,formal
शिक्षा विभागले घोषणा गर्यो कि २०२६ मा सबै विश्वविद्यालयहरूलाई अनलाइन शिक्षामा परिवर्तन गरिनेछ।,1,education,social_media,NP_0054675,2026-01-27T14:37:18.747481,misleading,sensational
काठमाडौँमा आजै एउटा गुनासो चोरीको घटना घटी।,0,crime,newspaper,NP_0054676,2026-01-27T14:37:18.747485,informative,formal
नेपालमा २०२६ मा ठूलो बाढी आउने चेतावनी दियो।,1,disaster,blog,NP_0054677,2026-01-27T14:37:18.747489,misleading,sensational
संसदमा नयाँ संविधान संशोधनको प्रस्ताव स्वीकृत। प्रधानमन्त्री दीनेश पाण्डेको नेतृत्‍वमा भएको बहसमा ८०% मतदाताले समर्थन जनाए।,0,politics,official_press_release,NP_0054678,2026-01-27T14:37:40.357970,informative,formal
राजनीतिक दलहरू गुप्त रूपमा विदेशी सरकारसँग मिलेर २०२६ को सामान्य चुनावमा धोखाधडी गर्ने योजना बनाइरहेका छन्।,1,politics,social_media,NP_0054679,2026-01-27T14:37:40.357979,misleading,sensational
"नेपालको राष्ट्रिय उत्पादन (GDP) २०२५ मा ४% वृद्धिदरले १.५ ट्रिलियन डलर पुग्ने अपेक्षा गरिएको छ, विश्व बैंकको नवीनतम रिपोर्ट अनुसार।",0,economy,online_portal,NP_0054680,2026-01-27T14:37:40.357983,informative,formal
"नेपालको सेंट्रल बैंकले १००% ब्याज दर लागू गर्ने घोषणा गरेको छ, जसले देशको आर्थिक प्रणालीमा ठूलो झटका पुर्याउने अपेक्षा छ।",1,economy,social_media,NP_0054681,2026-01-27T14:37:40.357986,misleading,sensational
विश्व स्वास्थ्य संगठनको रिपोर्टमा नेपालमा नवीनतम टीकाकरण कार्यक्रमले ९५% कवरेज हासिल गरेको पुष्टि गरिएको छ।,0,health,official_press_release,NP_0054682,2026-01-27T14:37:40.357989,informative,formal
सामाजिक सञ्जालमा फैलिएको झूठी खबर अनुसार नेपालमा १००% मृत्यु दर हुने रोगको प्रकोप भएको दाबी गरियो।,1,health,social_media,NP_0054683,2026-01-27T14:37:40.357993,misleading,sensational
"काठमाडौँको शहरी क्षेत्रमा कचरा व्यवस्थापन सुधार कार्यक्रम सफलतापूर्वक लागू गरियो, जसले सार्वजनिक स्वास्थ्यमा सुधार ल्याएको छ।",0,society,online_portal,NP_0054684,2026-01-27T14:37:40.357996,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपाल सरकारले सबै नागरिकलाई १००% कर लगाउने घोषणा गरेको छ।,1,society,social_media,NP_0054685,2026-01-27T14:37:40.357999,misleading,sensational
"नेपालको पहिलो पूर्ण स्वचालित सार्वजनिक परिवहन प्रणाली २०२४ मा उद्घाटन गरियो, जसले यातायात जाम घटाउने अपेक्षा छ।",0,technology,official_press_release,NP_0054686,2026-01-27T14:37:40.358002,informative,formal
"सामाजिक सञ्जालमा अफवाह कि नेपालमा ५G नेटवर्क २०२३ मा उपलब्ध हुनेछ, तर यो झूठी सूचना हो।",1,technology,social_media,NP_0054687,2026-01-27T14:37:40.358005,misleading,sensational
"नेपालको कृषिमा जैविक खेतीको प्रोत्साहन कार्यक्रम सफलतापूर्वक लागू गरियो, जसले उत्पादनमा १५% वृद्धिदर ल्याएको छ।",0,agriculture,online_portal,NP_0054688,2026-01-27T14:37:40.358007,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपालमा २०२४ मा सबै फसलहरू बग्ने दाबी गरिएको छ।,1,agriculture,social_media,NP_0054689,2026-01-27T14:37:40.358010,misleading,sensational
"नेपालको पर्यटन विभागले नयाँ 'हिमालय ट्रेल' कार्यक्रम घोषणा गर्यो, जसले पर्यटक आकर्षणमा वृद्धि गर्ने अपेक्षा छ।",0,tourism,official_press_release,NP_0054690,2026-01-27T14:37:40.358013,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपाल सरकारले सबै पर्यटकहरूलाई १००% कर लगाउने घोषणा गरेको छ।,1,tourism,social_media,NP_0054691,2026-01-27T14:37:40.358016,misleading,sensational
"नेपालको उच्च शिक्षा बोर्डले नयाँ पाठ्यक्रम सुधार घोषणा गर्यो, जसले विद्यार्थीहरूलाई नवीनतम ज्ञान प्राप्त गर्ने मौका दिनेछ।",0,education,official_press_release,NP_0054692,2026-01-27T14:37:40.358027,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपालमा सबै विद्यालयहरू बन्द हुने घोषणा गरियो।,1,education,social_media,NP_0054693,2026-01-27T14:37:40.358030,misleading,sensational
"काठमाडौँमा ठूलो चोरीको घटना घट्यो, अपराधीलाई तत्कालै पक्राउ गरियो।",0,crime,online_portal,NP_0054694,2026-01-27T14:37:40.358032,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपाल सरकारले सबै नागरिकलाई १००% अपराध दण्ड दिने घोषणा गरेको छ।,1,crime,social_media,NP_0054695,2026-01-27T14:37:40.358036,misleading,sensational
"नेपालमा भूकम्पपछि राहत कार्य सफलतापूर्वक सम्पन्न भयो, १००० भन्दा बढी जनालाई सहायता पुर्याइयो।",0,disaster,official_press_release,NP_0054696,2026-01-27T14:37:40.358038,informative,formal
सामाजिक सञ्जालमा अफवाह कि नेपालमा १००% बाढी आउने दाबी गरिएको छ।,1,disaster,social_media,NP_0054697,2026-01-27T14:37:40.358041,misleading,sensational
शीर्षक: प्रधानमन्त्री दीनेश पाण्डेले नयाँ विकास नीति घोषणा गरे। काठमाडौं – प्रधानमन्त्री दीनेश पाण्डेले आजको सत्रमा घोषणा गरे कि सरकार २०२६ आर्थिक वर्षदेखि ग्रामीण विकासमा २० प्रतिशत बढी बजेट राख्नेछ।,0,politics,government_website,NP_0054698,2026-01-27T14:37:57.613267,informative,formal
"शीर्षक: नेपाल बैंकिङ्ग ब्याज दर घटाउने निर्णय। बैंकिङ्ग विभागले आज घोषणा गर्‍यो कि २०२६ आर्थिक वर्षदेखि ब्याज दर २ प्रतिशत अंक घटाइनेछ, जसले ऋण लिने लागत घटाउनेछ।",0,economy,online_portal,NP_0054699,2026-01-27T14:37:57.613276,informative,formal
शीर्षक: जनरल अस्पतालमा नयाँ MRI उपकरण स्थापना। काठमाडौं – जनरल अस्पतालले आज नयाँ MRI उपकरण स्थापना गर्‍यो जसले रोगीहरूलाई छिटो निदान र उपचारको सुविधा दिनेछ।,0,health,health_portal,NP_0054700,2026-01-27T14:37:57.613280,informative,formal
"शीर्षक: सामाजिक कार्यक्रम ‘समानता’ को सफल आयोजन। पोखरा – सामाजिक कार्यक्रम ‘समानता’ २०२६ मा सफलतापूर्वक सम्पन्न भयो, जसमा १०,००० भन्दा बढी युवाहरू सहभागी भए।",0,society,community_news,NP_0054701,2026-01-27T14:37:57.613283,informative,formal
"शीर्षक: सैमसंग नेपालले नयाँ स्मार्टफोन ‘Galaxy X’ ल्यायो। काठमाडौं – सैमसंग नेपालले आज ‘Galaxy X’ नामक नयाँ स्मार्टफोन बजारमा ल्यायो, जसमा ६४‑मेगापिक्सेल क्यामेरा र ५G सुविधा छ।",0,technology,tech_portal,NP_0054702,2026-01-27T14:37:57.613287,informative,formal
"शीर्षक: कृषि विभागको नयाँ अनुदान योजना ‘सुरक्षित फसल’। नेपाल सरकारले आज घोषणा गर्‍यो कि २०२६ आर्थिक वर्षदेखि १०,००० किसानलाई अनुदान प्रदान गरिनेछ।",0,agriculture,agri_portal,NP_0054703,2026-01-27T14:37:57.613291,informative,formal
शीर्षक: नेपाल पर्यटन बोर्डले नयाँ ‘हिरो यात्रा’ अभियान सुरु। काठमाडौं – नेपाल पर्यटन बोर्डले ‘हिरो यात्रा’ अभियानको घोषणा गर्‍यो जसले विदेशी पर्यटकहरूलाई आकर्षित गर्नेछ।,0,tourism,tourism_portal,NP_0054704,2026-01-27T14:37:57.613294,informative,formal
"शीर्षक: Tribhuvan University ले नयाँ ‘डिजिटल लर्निङ’ पाठ्यक्रम सुरु। पोखरा – Tribhuvan University ले आज ‘डिजिटल लर्निङ’ नामक नयाँ पाठ्यक्रम सुरु गर्‍यो, जसमा २०० भन्दा बढी विद्यार्थीहरू पंजीकृत भए।",0,education,edu_portal,NP_0054705,2026-01-27T14:37:57.613298,informative,formal
"शीर्षक: काठमाडौंमा ‘सडक दुर्घटना’ को अनुसन्धान जारी। काठमाडौं – सडक दुर्घटनामा ५ जना मृत्यु भएका घटनाको अनुसन्धान जारी छ, जसमा पुलिसले दुर्घटना स्थलको जाँच गरिरहेको छ।",0,crime,crime_portal,NP_0054706,2026-01-27T14:37:57.613301,informative,formal
"शीर्षक: भोल्डार जिल्लामा भूकम्पपछि राहत कार्य सुरु। भोल्डार – भूकम्पपछि राहत कार्य २०२६ मा सुरु भएको छ, जसमा १०,००० भन्दा बढी परिवारलाई आपतकालीन सहायता दिइएको छ।",0,disaster,disaster_portal,NP_0054707,2026-01-27T14:37:57.613304,informative,formal
"शीर्षक: राजनीतिक पार्टीले विदेशी सेना लगानी गर्ने घोषणा। काठमाडौं – ‘नेपाल प्रगतिशील पार्टी’ ले आज घोषणा गर्‍यो कि उनीहरूले विदेशी सेना लगानी गर्नेछन्, जसले देशको सुरक्षा प्रणालीमा परिवर्तन ल्याउनेछ।",1,politics,social_media,NP_0054708,2026-01-27T14:37:57.613308,misleading,sensational
"शीर्षक: नेपालको मुद्रा अवमूल्यन हुने खबर। काठमाडौं – ‘नेपाल मुद्रा अवमूल्यन’ को अफवाह फैलिएको छ, जसले देशको आर्थिक स्थिति अस्थिर बनाउने सम्भावना छ।",1,economy,blog,NP_0054709,2026-01-27T14:37:57.613311,misleading,sensational
"शीर्षक: नयाँ खोपले सबैलाई अनन्त जीवन दिने। काठमाडौं – ‘अनन्त जीवन’ नामक नयाँ खोपको घोषणा गर्‍यो, जसले सबैलाई अनन्त जीवन दिने दाबी गरिएको छ।",1,health,social_media,NP_0054710,2026-01-27T14:37:57.613314,misleading,sensational
"शीर्षक: सामाजिक कार्यक्रममा अलौकिक घटना। पोखरा – ‘समानता’ कार्यक्रममा अलौकिक घटना भएको दाबी गरियो, जसले सहभागीहरूलाई चकित बनाएको छ।",1,society,blog,NP_0054711,2026-01-27T14:37:57.613317,misleading,sensational
"शीर्षक: भविष्यमा टाइम ट्राभल सम्भव हुने घोषणा। काठमाडौं – ‘टाइम ट्राभल’ को सम्भावना भएको दाबी गरियो, जसले विज्ञान जगतमा ठूलो चर्चा निम्त्याएको छ।",1,technology,social_media,NP_0054712,2026-01-27T14:37:57.613320,misleading,sensational
"शीर्षक: कृषिमा अनन्त फसल उत्पादन गर्ने यन्त्र। भोल्डार – ‘अनन्त फसल’ नामक यन्त्रको घोषणा गर्‍यो, जसले अनन्त फसल उत्पादन गर्ने दाबी गरिएको छ।",1,agriculture,blog,NP_0054713,2026-01-27T14:37:57.613323,misleading,sensational
"शीर्षक: नेपालका सबै स्थलहरू १००% सुरक्षित हुने घोषणा। काठमाडौं – ‘सुरक्षित नेपाल’ कार्यक्रमको घोषणा गर्‍यो, जसले सबै पर्यटन स्थलहरू १००% सुरक्षित हुने दाबी गरेको छ।",1,tourism,social_media,NP_0054714,2026-01-27T14:37:57.613326,misleading,sensational
"शीर्षक: विश्वविद्यालयले सबैलाई निशुल्क स्नातक कार्यक्रम दिने घोषणा। पोखरा – ‘निशुल्क स्नातक’ कार्यक्रमको घोषणा गर्‍यो, जसले सबै विद्यार्थीहरूलाई निशुल्क स्नातक कार्यक्रम उपलब्ध गराउने दाबी गरिएको छ।",1,education,blog,NP_0054715,2026-01-27T14:37:57.613329,misleading,sensational
"शीर्षक: सुरक्षा बलहरूले अन्तर्राष्ट्रिय अपराधीलाई पकड़्ने योजना। काठमाडौं – ‘अन्तर्राष्ट्रिय अपराधी’ को पकड़्ने योजना घोषणा गर्‍यो, जसले विश्वभर अपराधीहरूलाई पकड़्ने दाबी गरेको छ।",1,crime,social_media,NP_0054716,2026-01-27T14:37:57.613333,misleading,sensational
"शीर्षक: भविष्यमा पृथ्वीमा कुनै भूकम्प नहुने घोषणा। भोल्डार – ‘भूकम्प नहुने’ घोषणा गर्‍यो, जसले भविष्यमा पृथ्वीमा कुनै भूकम्प नहुने दाबी गरेको छ।",1,disaster,blog,NP_0054717,2026-01-27T14:37:57.613336,misleading,sensational
"राजनीति: प्रधानमन्त्री गुनजाल्डोले आजै घोषणा गरे, आगामी पाँच वर्षको विकास योजना ‘समान अवसर’ को अन्तर्गत सबै जिल्लामा समावेशी शिक्षा कार्यक्रम सुरु हुनेछ।",0,politics,official_website,NP_0054718,2026-01-27T14:38:10.651543,informative,formal
"राजनीति: सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार, प्रधानमन्त्री गुनजाल्डोले हाम्रा सबै राजनीतिक दलहरूलाई तत्कालै भंग गर्ने घोषणा गरेका छन्।",1,politics,social_media,NP_0054719,2026-01-27T14:38:10.651554,misleading,sensational
अर्थतन्त्र: नेपाल बैंकिङ्ग एसोसिएशनले रिपोर्ट गरेको छ कि २०२६ को पहिलो त्रैमासिकमा देशको GDP ४.२% ले वृद्धि भएको छ।,0,economy,news_agency,NP_0054720,2026-01-27T14:38:10.651557,informative,formal
"अर्थतन्त्र: अनलाइन फोरममा फैलिएको अफवाह अनुसार, नेपाल सरकारले २०२७ मा सबै बैंकलाई बन्द गर्ने योजना बनाएको छ।",1,economy,blog,NP_0054721,2026-01-27T14:38:10.651560,misleading,sensational
स्वास्थ्य: स्वास्थ्य मन्त्रालयले घोषणा गरेको छ कि २०२७ को अन्तिमसम्म दादुरा–रुबेला विरुद्धको खोप कार्यक्रम ८०% कभर गर्ने लक्ष्य राखेको छ।,0,health,online_portal,NP_0054722,2026-01-27T14:38:10.651563,informative,formal
"स्वास्थ्य: टेलिग्राम च्यानलमा प्रसारित झूठो समाचार अनुसार, नेपाल सरकारले सबै स्वास्थ्यकर्मीहरूलाई तत्कालै सेवानिवृत्त गर्ने घोषणा गरेको छ।",1,health,social_media,NP_0054723,2026-01-27T14:38:10.651566,misleading,sensational
समाज: राष्ट्रिय समाजसेवा समिति द्वारा प्रकाशित रिपोर्टमा देखियो कि २०२६ मा नेपालमा १.२ मिलियन नयाँ सामाजिक कल्याण कार्यक्रम सुरु गरिएको छ।,0,society,official_website,NP_0054724,2026-01-27T14:38:10.651569,informative,formal
"समाज: अनलाइन फोरममा प्रसारित अफवाह अनुसार, सबै सामाजिक कल्याण कार्यक्रमहरू २०२८ मा बन्द हुने घोषणा गरिएको छ।",1,society,blog,NP_0054725,2026-01-27T14:38:10.651572,misleading,sensational
प्रविधि: नेपाल विज्ञान र प्रविधि मन्त्रालयले घोषणा गरेको छ कि २०२८ मा पहिलो पूर्ण स्वचालित स्मार्ट शहर परियोजना सुरु हुनेछ।,0,technology,news_agency,NP_0054726,2026-01-27T14:38:10.651574,informative,formal
"प्रविधि: सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार, नेपाल सरकारले सबै मोबाइल फोनहरूलाई एकै दिनमा नष्ट गर्ने योजना बनाएको छ।",1,technology,social_media,NP_0054727,2026-01-27T14:38:10.651577,misleading,sensational
"कृषि: कृषि विकास बोर्डले प्रकाशित गरेको तथ्याङ्क अनुसार, २०२७ मा नेपालमा ४०% बढी किसानहरूले जैविक खेती अपनाएका छन्।",0,agriculture,official_website,NP_0054728,2026-01-27T14:38:10.651580,informative,formal
"कृषि: अनलाइन फोरममा फैलिएको अफवाह अनुसार, नेपाल सरकारले २०२९ मा सबै किसानहरूलाई कृषि कार्यबाट हटाउने घोषणा गरेको छ।",1,agriculture,blog,NP_0054729,2026-01-27T14:38:10.651583,misleading,sensational
पर्यटन: नेपाल पर्यटन बोर्डले घोषणा गरेको छ कि २०२८ मा पोखरामा विश्वका सबैभन्दा ठूलो जलपर्यटन मेला आयोजना हुनेछ।,0,tourism,online_portal,NP_0054730,2026-01-27T14:38:10.651586,informative,formal
"पर्यटन: सामाजिक सञ्जालमा फैलिएको झूठो समाचार अनुसार, नेपाल सरकारले सबै पर्यटन स्थलहरू २०२९ मा बन्द गर्ने योजना बनाएको छ।",1,tourism,social_media,NP_0054731,2026-01-27T14:38:10.651589,misleading,sensational
शिक्षा: शिक्षा मन्त्रालयले प्रकाशित गरेको रिपोर्टमा देखियो कि २०२७ मा सबै प्राविधिक कलेजहरूलाई पूर्ण रूपमा अनलाइन शिक्षा मोडेलमा परिवर्तन गरिनेछ।,0,education,official_website,NP_0054732,2026-01-27T14:38:10.651592,informative,formal
"शिक्षा: अनलाइन फोरममा प्रसारित अफवाह अनुसार, नेपाल सरकारले २०२८ मा सबै कलेजहरूलाई बन्द गर्ने घोषणा गरेको छ।",1,education,blog,NP_0054733,2026-01-27T14:38:10.651595,misleading,sensational
अपराध: नेपाल प्रहरीले २०२६ मा रिपोर्ट गरेको छ कि राजधानी क्षेत्रको अपराध दर १५% ले घटेको छ।,0,crime,news_agency,NP_0054734,2026-01-27T14:38:10.651598,informative,formal
"अपराध: सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार, नेपाल सरकारले सबै पुलिसकर्मीहरूलाई तत्कालै सेवानिवृत्त गर्ने घोषणा गरेको छ।",1,crime,social_media,NP_0054735,2026-01-27T14:38:10.651601,misleading,sensational
आफत: नेपाल मौसम विभागले घोषणा गरेको छ कि २०२७ को शरद ऋतुमा काठमाण्डूमा हल्का वर्षा हुने सम्भावना ८०% छ।,0,disaster,official_website,NP_0054736,2026-01-27T14:38:10.651604,informative,formal
"आफत: अनलाइन फोरममा प्रसारित अफवाह अनुसार, नेपाल सरकारले २०२९ मा सबै पर्वतहरूलाई नष्ट गर्ने घोषणा गरेको छ।",1,disaster,blog,NP_0054737,2026-01-27T14:38:10.651607,misleading,sensational
राजनीति: प्रधानमन्त्री दीनेश सिंगले आजै घोषणा गरे कि सरकारले आगामी १० वर्षमा २०० मिलियन डलरको विदेशी लगानी आकर्षण गर्ने योजना बनाएको छ।,0,politics,official_website,NP_0054738,2026-01-27T14:38:25.187950,informative,formal
"राजनीति: खबर अनुसार, प्रधानमन्त्रीको निजी मोबाइलमा अनधिकृत भिडियो ट्याप गरिएको छ र त्यसमा सरकारको गुप्त योजना देखिएको दाबी गरिएको छ।",1,politics,social_media,NP_0054739,2026-01-27T14:38:25.187959,misleading,sensational
अर्थतन्त्र: नेपाल बैंकिङ् संघले प्रकाशित गरेको रिपोर्टमा २०२३ को तेस्रो तिमाहीमा देशको GDP ४.२% वृद्धिदर देखिएको छ।,0,economy,news_website,NP_0054740,2026-01-27T14:38:25.187962,informative,formal
अर्थतन्त्र: एक अनाम स्रोतले दाबी गरेको छ कि नेपाल सरकारले आगामी महिनामा सबै बैंकलाई बन्द गर्ने योजना बनाएको छ र नागरिकहरूले आफ्नो पैसा नकदमा निकालेको छैन।,1,economy,blog,NP_0054741,2026-01-27T14:38:25.187965,misleading,sensational
स्वास्थ्य: स्वास्थ्य मन्त्रालयले घोषणा गरेको छ कि दादु-रुबेला विरुद्धको खोप अभियान ७७ जिल्लामा अगाडि बढ्नेछ र ५० हजार स्वास्थ्यकर्मी परिचालन गरिनेछन्।,0,health,official_website,NP_0054742,2026-01-27T14:38:25.187968,informative,formal
"स्वास्थ्य: एक अनलाइन फोरममा भर्खरै फैलिएको हल्ला अनुसार, दादु-रुबेला खोपले १००% रोग प्रतिरोधक क्षमता दिन्छ भने त्यसको दुष्प्रभावहरू अत्यन्तै खतरनाक छन्।",1,health,social_media,NP_0054743,2026-01-27T14:38:25.187971,misleading,sensational
"समाज: काठमाडौंमा एक नयाँ सामाजिक कार्यक्रम सुरु भएको छ जसमा १०,००० जना युवाहरूलाई डिजिटल साक्षरता प्रशिक्षण दिइनेछ।",0,society,news_website,NP_0054744,2026-01-27T14:38:25.187974,informative,formal
समाज: एक अनाम स्रोतले दाबी गरेको छ कि काठमाडौंको सबै सडकहरूमा अनधिकृत रूपमा जंगली जनावरहरू राखिएको छ र यसले ट्राफिक दुर्घटनामा वृद्धि गरेको छ।,1,society,blog,NP_0054745,2026-01-27T14:38:25.187977,misleading,sensational
